model-1594054321,1594054406.691,0.78,0.1018,0.78,0.1076,20
model-1594054321,1594054406.79,0.74,0.1189,0.72,0.1142,20
model-1594054321,1594054406.892,0.77,0.1114,0.72,0.1217,20
model-1594054321,1594054406.999,0.72,0.1182,0.74,0.1141,20
model-1594054321,1594054407.096,0.76,0.1105,0.69,0.1268,20
model-1594054321,1594054407.205,0.83,0.0896,0.77,0.1095,20
model-1594054321,1594054407.304,0.78,0.1016,0.77,0.0993,20
model-1594054321,1594054407.402,0.78,0.1067,0.8,0.1017,20
model-1594054321,1594054407.508,0.79,0.1074,0.72,0.104,20
model-1594054321,1594054407.605,0.79,0.0889,0.76,0.1153,20
model-1594054321,1594054407.705,0.74,0.1282,0.78,0.092,20
model-1594054321,1594054407.804,0.73,0.1049,0.74,0.1114,20
model-1594054321,1594054407.902,0.74,0.1112,0.75,0.1091,20
model-1594054321,1594054407.955,0.8,0.0962,0.71,0.1231,20
model-1594054321,1594054408.056,0.79,0.1084,0.77,0.1054,21
model-1594054321,1594054408.152,0.76,0.1033,0.72,0.1229,21
model-1594054321,1594054408.253,0.79,0.0975,0.71,0.1146,21
model-1594054321,1594054408.357,0.76,0.1014,0.71,0.1242,21
model-1594054321,1594054408.452,0.81,0.0895,0.74,0.1112,21
model-1594054321,1594054408.56,0.74,0.1097,0.79,0.0942,21
model-1594054321,1594054408.662,0.86,0.0837,0.77,0.1057,21
model-1594054321,1594054408.766,0.66,0.1372,0.76,0.1068,21
model-1594054321,1594054408.876,0.79,0.0908,0.75,0.1217,21
model-1594054321,1594054408.976,0.89,0.0663,0.75,0.1003,21
model-1594054321,1594054409.08,0.76,0.0957,0.7,0.1258,21
model-1594054321,1594054409.183,0.82,0.0931,0.74,0.124,21
model-1594054321,1594054409.292,0.77,0.1005,0.73,0.1177,21
model-1594054321,1594054409.387,0.71,0.1242,0.78,0.0987,21
model-1594054321,1594054409.483,0.79,0.0956,0.72,0.1181,21
model-1594054321,1594054409.589,0.78,0.0949,0.78,0.122,21
model-1594054321,1594054409.697,0.77,0.1108,0.78,0.1098,21
model-1594054321,1594054409.802,0.76,0.1157,0.71,0.1102,21
model-1594054321,1594054409.912,0.8,0.1043,0.78,0.0994,21
model-1594054321,1594054410.013,0.81,0.0833,0.76,0.104,21
model-1594054321,1594054410.112,0.79,0.0998,0.74,0.1198,21
model-1594054321,1594054410.208,0.86,0.0724,0.79,0.0939,21
model-1594054321,1594054410.306,0.83,0.0823,0.74,0.1162,21
model-1594054321,1594054410.406,0.73,0.1058,0.73,0.1161,21
model-1594054321,1594054410.526,0.78,0.0939,0.72,0.1144,21
model-1594054321,1594054410.646,0.76,0.1064,0.7,0.1221,21
model-1594054321,1594054410.753,0.78,0.1007,0.76,0.1087,21
model-1594054321,1594054410.854,0.74,0.1178,0.69,0.1225,21
model-1594054321,1594054410.96,0.76,0.1102,0.7,0.1132,21
model-1594054321,1594054411.063,0.74,0.1173,0.71,0.127,21
model-1594054321,1594054411.168,0.76,0.1095,0.77,0.1093,21
model-1594054321,1594054411.266,0.83,0.089,0.77,0.1198,21
model-1594054321,1594054411.372,0.78,0.1001,0.75,0.1214,21
model-1594054321,1594054411.47,0.78,0.1062,0.74,0.1073,21
model-1594054321,1594054411.569,0.79,0.1066,0.74,0.1154,21
model-1594054321,1594054411.669,0.8,0.0884,0.75,0.1068,21
model-1594054321,1594054411.777,0.74,0.1272,0.76,0.0999,21
model-1594054321,1594054411.871,0.73,0.1048,0.71,0.1168,21
model-1594054321,1594054411.979,0.74,0.1107,0.72,0.1227,21
model-1594054321,1594054412.045,0.8,0.0948,0.73,0.1167,21
model-1594054321,1594054412.172,0.78,0.108,0.79,0.1003,22
model-1594054321,1594054412.286,0.76,0.1026,0.77,0.1077,22
model-1594054321,1594054412.39,0.79,0.0965,0.68,0.1217,22
model-1594054321,1594054412.507,0.78,0.1001,0.75,0.109,22
model-1594054321,1594054412.617,0.81,0.089,0.74,0.109,22
model-1594054321,1594054412.73,0.74,0.1095,0.78,0.1053,22
model-1594054321,1594054412.837,0.86,0.0828,0.74,0.1204,22
model-1594054321,1594054412.933,0.66,0.1361,0.68,0.1218,22
model-1594054321,1594054413.041,0.81,0.0894,0.7,0.1168,22
model-1594054321,1594054413.138,0.88,0.0655,0.71,0.1263,22
model-1594054321,1594054413.236,0.77,0.0951,0.8,0.0955,22
model-1594054321,1594054413.331,0.81,0.092,0.71,0.1233,22
model-1594054321,1594054413.429,0.77,0.1002,0.77,0.1138,22
model-1594054321,1594054413.525,0.73,0.1242,0.78,0.0968,22
model-1594054321,1594054413.627,0.8,0.0949,0.74,0.1086,22
model-1594054321,1594054413.724,0.79,0.0941,0.76,0.1198,22
model-1594054321,1594054413.823,0.77,0.1099,0.79,0.0987,22
model-1594054321,1594054413.926,0.76,0.1152,0.74,0.1097,22
model-1594054321,1594054414.024,0.8,0.1039,0.76,0.1178,22
model-1594054321,1594054414.128,0.81,0.0828,0.73,0.1056,22
model-1594054321,1594054414.225,0.8,0.0988,0.78,0.0961,22
model-1594054321,1594054414.322,0.86,0.0717,0.69,0.1221,22
model-1594054321,1594054414.426,0.83,0.0816,0.7,0.135,22
model-1594054321,1594054414.521,0.73,0.1054,0.74,0.117,22
model-1594054321,1594054414.622,0.78,0.0932,0.67,0.1347,22
model-1594054321,1594054414.719,0.75,0.1064,0.73,0.1086,22
model-1594054321,1594054414.817,0.79,0.1002,0.75,0.1113,22
model-1594054321,1594054414.916,0.74,0.1166,0.71,0.1256,22
model-1594054321,1594054415.024,0.77,0.1092,0.77,0.1042,22
model-1594054321,1594054415.147,0.73,0.1166,0.77,0.1098,22
model-1594054321,1594054415.274,0.77,0.1087,0.7,0.122,22
model-1594054321,1594054415.377,0.83,0.0883,0.79,0.1133,22
model-1594054321,1594054415.492,0.78,0.0987,0.73,0.1147,22
model-1594054321,1594054415.589,0.79,0.1055,0.75,0.1073,22
model-1594054321,1594054415.69,0.79,0.106,0.73,0.1185,22
model-1594054321,1594054415.795,0.82,0.0884,0.74,0.119,22
model-1594054321,1594054415.911,0.74,0.1264,0.77,0.1066,22
model-1594054321,1594054416.032,0.75,0.1051,0.76,0.1064,22
model-1594054321,1594054416.144,0.74,0.1101,0.72,0.1199,22
model-1594054321,1594054416.194,0.8,0.094,0.72,0.1125,22
model-1594054321,1594054416.305,0.78,0.1067,0.72,0.1237,23
model-1594054321,1594054416.408,0.76,0.102,0.72,0.1151,23
model-1594054321,1594054416.517,0.79,0.0958,0.71,0.1237,23
model-1594054321,1594054416.623,0.78,0.0992,0.76,0.1055,23
model-1594054321,1594054416.72,0.82,0.0886,0.77,0.0987,23
model-1594054321,1594054416.82,0.74,0.1091,0.76,0.1169,23
model-1594054321,1594054416.917,0.85,0.0825,0.78,0.1131,23
model-1594054321,1594054417.017,0.66,0.1348,0.75,0.1016,23
model-1594054321,1594054417.12,0.82,0.0883,0.77,0.1211,23
model-1594054321,1594054417.215,0.89,0.065,0.77,0.1122,23
model-1594054321,1594054417.314,0.77,0.0944,0.77,0.1008,23
model-1594054321,1594054417.411,0.82,0.0913,0.78,0.1061,23
model-1594054321,1594054417.507,0.77,0.0998,0.8,0.0931,23
model-1594054321,1594054417.617,0.73,0.1242,0.75,0.1115,23
model-1594054321,1594054417.722,0.79,0.094,0.76,0.1202,23
model-1594054321,1594054417.822,0.8,0.0934,0.78,0.1088,23
model-1594054321,1594054417.925,0.77,0.1091,0.79,0.0985,23
model-1594054321,1594054418.02,0.76,0.1148,0.79,0.0971,23
model-1594054321,1594054418.121,0.8,0.1034,0.76,0.1176,23
model-1594054321,1594054418.22,0.81,0.0824,0.75,0.1049,23
model-1594054321,1594054418.328,0.8,0.098,0.75,0.1024,23
model-1594054321,1594054418.438,0.86,0.071,0.73,0.1091,23
model-1594054321,1594054418.534,0.83,0.0809,0.75,0.1114,23
model-1594054321,1594054418.64,0.73,0.1047,0.7,0.1363,23
model-1594054321,1594054418.738,0.79,0.0927,0.71,0.1264,23
model-1594054321,1594054418.837,0.75,0.1066,0.76,0.1064,23
model-1594054321,1594054418.939,0.79,0.0994,0.7,0.1213,23
model-1594054321,1594054419.035,0.74,0.1155,0.77,0.107,23
model-1594054321,1594054419.132,0.77,0.1081,0.7,0.121,23
model-1594054321,1594054419.248,0.73,0.1158,0.73,0.116,23
model-1594054321,1594054419.35,0.77,0.1079,0.73,0.1086,23
model-1594054321,1594054419.45,0.84,0.0877,0.76,0.1067,23
model-1594054321,1594054419.548,0.79,0.0974,0.79,0.0988,23
model-1594054321,1594054419.645,0.79,0.1049,0.77,0.1089,23
model-1594054321,1594054419.743,0.79,0.1054,0.73,0.1067,23
model-1594054321,1594054419.864,0.82,0.0881,0.77,0.1161,23
model-1594054321,1594054419.97,0.75,0.1256,0.72,0.128,23
model-1594054321,1594054420.069,0.75,0.1052,0.69,0.1299,23
model-1594054321,1594054420.165,0.75,0.1097,0.68,0.1299,23
model-1594054321,1594054420.216,0.8,0.0927,0.73,0.1147,23
model-1594054321,1594054420.325,0.78,0.1061,0.77,0.1077,24
model-1594054321,1594054420.429,0.76,0.1014,0.7,0.1188,24
model-1594054321,1594054420.53,0.79,0.0951,0.77,0.1063,24
model-1594054321,1594054420.629,0.78,0.0983,0.7,0.1198,24
model-1594054321,1594054420.736,0.82,0.0881,0.72,0.1147,24
model-1594054321,1594054420.844,0.74,0.1089,0.75,0.1071,24
model-1594054321,1594054420.94,0.85,0.082,0.76,0.1051,24
model-1594054321,1594054421.042,0.66,0.1338,0.75,0.106,24
model-1594054321,1594054421.159,0.82,0.0872,0.78,0.0933,24
model-1594054321,1594054421.285,0.89,0.0643,0.78,0.097,24
model-1594054321,1594054421.405,0.77,0.0937,0.74,0.117,24
model-1594054321,1594054421.511,0.82,0.0906,0.78,0.099,24
model-1594054321,1594054421.629,0.78,0.0995,0.76,0.112,24
model-1594054321,1594054421.737,0.73,0.124,0.76,0.1026,24
model-1594054321,1594054421.84,0.79,0.0933,0.74,0.1099,24
model-1594054321,1594054421.936,0.81,0.0927,0.72,0.1223,24
model-1594054321,1594054422.032,0.78,0.1082,0.79,0.0988,24
model-1594054321,1594054422.134,0.77,0.1144,0.68,0.1278,24
model-1594054321,1594054422.231,0.8,0.1029,0.76,0.1073,24
model-1594054321,1594054422.327,0.81,0.0821,0.77,0.1032,24
model-1594054321,1594054422.429,0.81,0.0973,0.75,0.11,24
model-1594054321,1594054422.526,0.87,0.0703,0.74,0.1161,24
model-1594054321,1594054422.644,0.84,0.0802,0.77,0.1046,24
model-1594054321,1594054422.741,0.73,0.1042,0.74,0.1173,24
model-1594054321,1594054422.838,0.81,0.092,0.75,0.1106,24
model-1594054321,1594054422.942,0.75,0.1067,0.7,0.1259,24
model-1594054321,1594054423.041,0.79,0.0987,0.73,0.1207,24
model-1594054321,1594054423.146,0.74,0.1143,0.75,0.1049,24
model-1594054321,1594054423.244,0.78,0.107,0.72,0.1214,24
model-1594054321,1594054423.341,0.73,0.1149,0.78,0.0958,24
model-1594054321,1594054423.452,0.76,0.1071,0.79,0.0974,24
model-1594054321,1594054423.561,0.84,0.087,0.78,0.0978,24
model-1594054321,1594054423.659,0.8,0.0962,0.79,0.0962,24
model-1594054321,1594054423.767,0.79,0.1042,0.78,0.1095,24
model-1594054321,1594054423.869,0.8,0.1048,0.79,0.0971,24
model-1594054321,1594054423.977,0.82,0.0879,0.74,0.1239,24
model-1594054321,1594054424.073,0.75,0.1248,0.73,0.1209,24
model-1594054321,1594054424.169,0.75,0.1053,0.79,0.0945,24
model-1594054321,1594054424.268,0.76,0.1091,0.73,0.1189,24
model-1594054321,1594054424.32,0.8,0.0915,0.71,0.1189,24
model-1594054321,1594054424.419,0.78,0.1054,0.7,0.1137,25
model-1594054321,1594054424.522,0.77,0.1008,0.8,0.0919,25
model-1594054321,1594054424.635,0.8,0.0944,0.79,0.104,25
model-1594054321,1594054424.73,0.78,0.0973,0.71,0.1135,25
model-1594054321,1594054424.83,0.82,0.0877,0.7,0.1266,25
model-1594054321,1594054424.929,0.74,0.1085,0.77,0.1107,25
model-1594054321,1594054425.028,0.84,0.0818,0.79,0.0942,25
model-1594054321,1594054425.128,0.67,0.1329,0.78,0.1167,25
model-1594054321,1594054425.226,0.82,0.0864,0.78,0.1063,25
model-1594054321,1594054425.322,0.89,0.0637,0.74,0.1241,25
model-1594054321,1594054425.424,0.77,0.093,0.77,0.1114,25
model-1594054321,1594054425.527,0.82,0.0899,0.79,0.104,25
model-1594054321,1594054425.634,0.79,0.0991,0.8,0.09,25
model-1594054321,1594054425.735,0.74,0.1238,0.74,0.1221,25
model-1594054321,1594054425.842,0.79,0.0927,0.76,0.1019,25
model-1594054321,1594054425.942,0.81,0.0921,0.78,0.1189,25
model-1594054321,1594054426.039,0.79,0.1074,0.75,0.1031,25
model-1594054321,1594054426.153,0.77,0.114,0.75,0.112,25
model-1594054321,1594054426.257,0.8,0.1024,0.73,0.112,25
model-1594054321,1594054426.358,0.81,0.0818,0.68,0.1262,25
model-1594054321,1594054426.48,0.81,0.0966,0.79,0.0903,25
model-1594054321,1594054426.59,0.87,0.0696,0.74,0.1236,25
model-1594054321,1594054426.705,0.85,0.0796,0.74,0.1151,25
model-1594054321,1594054426.808,0.74,0.1037,0.76,0.1048,25
model-1594054321,1594054426.909,0.81,0.0913,0.71,0.1208,25
model-1594054321,1594054427.006,0.75,0.1068,0.73,0.1176,25
model-1594054321,1594054427.109,0.79,0.098,0.78,0.0998,25
model-1594054321,1594054427.212,0.74,0.1132,0.71,0.1138,25
model-1594054321,1594054427.309,0.78,0.1061,0.74,0.1123,25
model-1594054321,1594054427.407,0.73,0.1141,0.72,0.1235,25
model-1594054321,1594054427.51,0.76,0.1064,0.69,0.1288,25
model-1594054321,1594054427.607,0.84,0.0864,0.73,0.1039,25
model-1594054321,1594054427.715,0.81,0.0951,0.71,0.1136,25
model-1594054321,1594054427.819,0.78,0.1034,0.79,0.1016,25
model-1594054321,1594054427.919,0.8,0.1043,0.76,0.1066,25
model-1594054321,1594054428.022,0.82,0.0878,0.79,0.0931,25
model-1594054321,1594054428.121,0.76,0.1239,0.78,0.0929,25
model-1594054321,1594054428.221,0.75,0.1055,0.75,0.1068,25
model-1594054321,1594054428.328,0.76,0.1085,0.73,0.1116,25
model-1594054321,1594054428.378,0.8,0.0902,0.71,0.1179,25
model-1594054321,1594054428.48,0.78,0.1045,0.73,0.1135,26
model-1594054321,1594054428.592,0.76,0.1001,0.79,0.0893,26
model-1594054321,1594054428.702,0.79,0.0937,0.8,0.0935,26
model-1594054321,1594054428.801,0.78,0.0963,0.71,0.1106,26
model-1594054321,1594054428.897,0.83,0.0874,0.78,0.0979,26
model-1594054321,1594054428.998,0.74,0.108,0.68,0.1257,26
model-1594054321,1594054429.1,0.85,0.0815,0.77,0.1143,26
model-1594054321,1594054429.195,0.67,0.1317,0.72,0.1087,26
model-1594054321,1594054429.292,0.82,0.0854,0.74,0.1044,26
model-1594054321,1594054429.4,0.89,0.0633,0.77,0.1014,26
model-1594054321,1594054429.498,0.77,0.0923,0.78,0.1094,26
model-1594054321,1594054429.597,0.82,0.0892,0.75,0.1205,26
model-1594054321,1594054429.694,0.79,0.0988,0.78,0.1073,26
model-1594054321,1594054429.791,0.74,0.1237,0.81,0.0939,26
model-1594054321,1594054429.91,0.79,0.092,0.8,0.0935,26
model-1594054321,1594054430.011,0.8,0.0915,0.78,0.1171,26
model-1594054321,1594054430.117,0.8,0.1065,0.67,0.1294,26
model-1594054321,1594054430.213,0.77,0.1137,0.76,0.1063,26
model-1594054321,1594054430.312,0.8,0.102,0.78,0.098,26
model-1594054321,1594054430.417,0.81,0.0817,0.78,0.1029,26
model-1594054321,1594054430.516,0.8,0.0959,0.78,0.0955,26
model-1594054321,1594054430.612,0.88,0.069,0.76,0.1125,26
model-1594054321,1594054430.713,0.84,0.079,0.76,0.1079,26
model-1594054321,1594054430.807,0.74,0.1032,0.78,0.0959,26
model-1594054321,1594054430.919,0.81,0.0907,0.73,0.1247,26
model-1594054321,1594054431.026,0.76,0.107,0.71,0.1149,26
model-1594054321,1594054431.13,0.79,0.0973,0.69,0.1197,26
model-1594054321,1594054431.236,0.74,0.112,0.71,0.1148,26
model-1594054321,1594054431.336,0.78,0.1051,0.78,0.1065,26
model-1594054321,1594054431.439,0.73,0.1132,0.78,0.0951,26
model-1594054321,1594054431.543,0.75,0.1056,0.75,0.1102,26
model-1594054321,1594054431.642,0.84,0.0858,0.76,0.1204,26
model-1594054321,1594054431.737,0.81,0.094,0.74,0.1128,26
model-1594054321,1594054431.864,0.77,0.1027,0.79,0.1136,26
model-1594054321,1594054431.986,0.79,0.1037,0.77,0.1134,26
model-1594054321,1594054432.085,0.82,0.0878,0.77,0.1119,26
model-1594054321,1594054432.181,0.76,0.123,0.76,0.1155,26
model-1594054321,1594054432.279,0.75,0.1056,0.75,0.1036,26
model-1594054321,1594054432.375,0.75,0.1081,0.74,0.1135,26
model-1594054321,1594054432.425,0.8,0.089,0.72,0.1111,26
model-1594054321,1594054432.529,0.78,0.1041,0.69,0.1239,27
model-1594054321,1594054432.626,0.76,0.0997,0.72,0.1132,27
model-1594054321,1594054432.724,0.82,0.0931,0.69,0.1202,27
model-1594054321,1594054432.824,0.78,0.0951,0.73,0.1107,27
model-1594054321,1594054432.922,0.82,0.0872,0.72,0.1155,27
model-1594054321,1594054433.02,0.74,0.1079,0.78,0.1001,27
model-1594054321,1594054433.142,0.85,0.0813,0.68,0.1261,27
model-1594054321,1594054433.258,0.68,0.1308,0.8,0.0934,27
model-1594054321,1594054433.367,0.82,0.0846,0.78,0.1153,27
model-1594054321,1594054433.465,0.89,0.0627,0.76,0.1068,27
model-1594054321,1594054433.563,0.77,0.0917,0.78,0.1034,27
model-1594054321,1594054433.662,0.82,0.0883,0.76,0.1131,27
model-1594054321,1594054433.762,0.8,0.0987,0.81,0.0961,27
model-1594054321,1594054433.872,0.74,0.1237,0.78,0.1067,27
model-1594054321,1594054433.969,0.81,0.0915,0.79,0.1075,27
model-1594054321,1594054434.068,0.8,0.091,0.81,0.0942,27
model-1594054321,1594054434.17,0.82,0.1057,0.78,0.1182,27
model-1594054321,1594054434.269,0.77,0.1134,0.78,0.115,27
model-1594054321,1594054434.368,0.8,0.1017,0.79,0.0975,27
model-1594054321,1594054434.466,0.81,0.0815,0.79,0.1029,27
model-1594054321,1594054434.562,0.8,0.0953,0.73,0.1236,27
model-1594054321,1594054434.667,0.88,0.0684,0.75,0.1109,27
model-1594054321,1594054434.763,0.84,0.0783,0.74,0.1105,27
model-1594054321,1594054434.867,0.74,0.1028,0.71,0.1134,27
model-1594054321,1594054434.978,0.82,0.09,0.71,0.1278,27
model-1594054321,1594054435.082,0.76,0.1073,0.76,0.1081,27
model-1594054321,1594054435.189,0.79,0.0965,0.78,0.0966,27
model-1594054321,1594054435.301,0.75,0.1109,0.71,0.1139,27
model-1594054321,1594054435.399,0.79,0.104,0.77,0.099,27
model-1594054321,1594054435.502,0.74,0.1124,0.78,0.1045,27
model-1594054321,1594054435.599,0.75,0.1049,0.77,0.103,27
model-1594054321,1594054435.701,0.85,0.0852,0.71,0.1156,27
model-1594054321,1594054435.808,0.81,0.093,0.69,0.1229,27
model-1594054321,1594054435.905,0.77,0.102,0.79,0.0991,27
model-1594054321,1594054436.005,0.79,0.1032,0.73,0.1076,27
model-1594054321,1594054436.106,0.81,0.0876,0.76,0.1051,27
model-1594054321,1594054436.213,0.76,0.122,0.74,0.1045,27
model-1594054321,1594054436.335,0.75,0.1057,0.75,0.1153,27
model-1594054321,1594054436.451,0.75,0.1075,0.75,0.1066,27
model-1594054321,1594054436.508,0.8,0.0876,0.67,0.1222,27
model-1594054321,1594054436.606,0.77,0.1035,0.7,0.1204,28
model-1594054321,1594054436.71,0.75,0.0993,0.79,0.0953,28
model-1594054321,1594054436.806,0.83,0.0924,0.7,0.1191,28
model-1594054321,1594054436.9,0.79,0.0941,0.73,0.1147,28
model-1594054321,1594054436.999,0.83,0.0868,0.74,0.119,28
model-1594054321,1594054437.107,0.75,0.1074,0.78,0.0949,28
model-1594054321,1594054437.23,0.85,0.0811,0.75,0.1182,28
model-1594054321,1594054437.343,0.69,0.1298,0.74,0.1106,28
model-1594054321,1594054437.44,0.82,0.0841,0.74,0.1133,28
model-1594054321,1594054437.538,0.89,0.0621,0.79,0.0915,28
model-1594054321,1594054437.65,0.78,0.0911,0.76,0.1178,28
model-1594054321,1594054437.759,0.82,0.0878,0.77,0.1138,28
model-1594054321,1594054437.862,0.8,0.0983,0.73,0.1188,28
model-1594054321,1594054437.959,0.74,0.1235,0.72,0.1167,28
model-1594054321,1594054438.061,0.81,0.0909,0.79,0.1033,28
model-1594054321,1594054438.164,0.8,0.0904,0.75,0.1092,28
model-1594054321,1594054438.259,0.82,0.1048,0.75,0.1092,28
model-1594054321,1594054438.358,0.77,0.113,0.67,0.1263,28
model-1594054321,1594054438.465,0.79,0.1011,0.77,0.1051,28
model-1594054321,1594054438.561,0.81,0.0813,0.73,0.1098,28
model-1594054321,1594054438.659,0.8,0.0946,0.77,0.105,28
model-1594054321,1594054438.758,0.88,0.0677,0.71,0.131,28
model-1594054321,1594054438.858,0.84,0.0778,0.74,0.1148,28
model-1594054321,1594054438.964,0.75,0.1022,0.73,0.1053,28
model-1594054321,1594054439.06,0.82,0.0893,0.71,0.1191,28
model-1594054321,1594054439.161,0.76,0.1073,0.7,0.1243,28
model-1594054321,1594054439.259,0.79,0.0957,0.71,0.1113,28
model-1594054321,1594054439.357,0.75,0.1099,0.68,0.1257,28
model-1594054321,1594054439.458,0.79,0.1031,0.76,0.1029,28
model-1594054321,1594054439.556,0.74,0.1116,0.77,0.0984,28
model-1594054321,1594054439.649,0.76,0.1041,0.78,0.1066,28
model-1594054321,1594054439.76,0.85,0.0845,0.75,0.1206,28
model-1594054321,1594054439.868,0.81,0.0921,0.68,0.1294,28
model-1594054321,1594054439.967,0.79,0.1013,0.73,0.118,28
model-1594054321,1594054440.079,0.79,0.1027,0.8,0.0922,28
model-1594054321,1594054440.177,0.81,0.0876,0.75,0.1051,28
model-1594054321,1594054440.274,0.76,0.1212,0.73,0.1084,28
model-1594054321,1594054440.369,0.75,0.1057,0.72,0.1102,28
model-1594054321,1594054440.466,0.75,0.1069,0.72,0.1184,28
model-1594054321,1594054440.524,0.8,0.0861,0.69,0.1254,28
model-1594054321,1594054440.627,0.77,0.1027,0.71,0.12,29
model-1594054321,1594054440.725,0.76,0.0988,0.71,0.1142,29
model-1594054321,1594054440.831,0.83,0.092,0.69,0.1163,29
model-1594054321,1594054440.928,0.8,0.0931,0.76,0.0989,29
model-1594054321,1594054441.023,0.83,0.0864,0.74,0.1153,29
model-1594054321,1594054441.129,0.75,0.107,0.71,0.1151,29
model-1594054321,1594054441.224,0.86,0.0809,0.79,0.09,29
model-1594054321,1594054441.329,0.7,0.1289,0.76,0.1026,29
model-1594054321,1594054441.438,0.83,0.083,0.74,0.1186,29
model-1594054321,1594054441.539,0.89,0.0619,0.81,0.096,29
model-1594054321,1594054441.65,0.78,0.0902,0.78,0.1089,29
model-1594054321,1594054441.759,0.83,0.0871,0.75,0.1241,29
model-1594054321,1594054441.855,0.8,0.0984,0.77,0.1138,29
model-1594054321,1594054441.951,0.74,0.1236,0.76,0.1073,29
model-1594054321,1594054442.049,0.8,0.0905,0.68,0.1275,29
model-1594054321,1594054442.151,0.81,0.0899,0.78,0.1003,29
model-1594054321,1594054442.249,0.82,0.104,0.78,0.111,29
model-1594054321,1594054442.346,0.77,0.1126,0.7,0.1093,29
model-1594054321,1594054442.463,0.79,0.101,0.77,0.1079,29
model-1594054321,1594054442.58,0.8,0.0814,0.78,0.104,29
model-1594054321,1594054442.684,0.8,0.0945,0.78,0.1026,29
model-1594054321,1594054442.783,0.88,0.0671,0.77,0.0986,29
model-1594054321,1594054442.879,0.84,0.0774,0.74,0.1093,29
model-1594054321,1594054442.981,0.75,0.102,0.79,0.095,29
model-1594054321,1594054443.082,0.82,0.0889,0.69,0.1278,29
model-1594054321,1594054443.191,0.76,0.1077,0.67,0.1305,29
model-1594054321,1594054443.288,0.79,0.095,0.79,0.0911,29
model-1594054321,1594054443.386,0.78,0.1086,0.78,0.0918,29
model-1594054321,1594054443.485,0.79,0.102,0.72,0.1199,29
model-1594054321,1594054443.582,0.75,0.111,0.8,0.0952,29
model-1594054321,1594054443.684,0.76,0.1034,0.76,0.1067,29
model-1594054321,1594054443.803,0.85,0.0839,0.77,0.1027,29
model-1594054321,1594054443.917,0.82,0.0912,0.81,0.0932,29
model-1594054321,1594054444.021,0.81,0.1005,0.77,0.1174,29
model-1594054321,1594054444.122,0.79,0.1023,0.76,0.1131,29
model-1594054321,1594054444.221,0.82,0.0876,0.76,0.1132,29
model-1594054321,1594054444.327,0.76,0.1203,0.74,0.1017,29
model-1594054321,1594054444.424,0.75,0.1059,0.77,0.0929,29
model-1594054321,1594054444.529,0.75,0.1062,0.71,0.1232,29
model-1594054321,1594054444.592,0.8,0.0847,0.73,0.1144,29
